Id,Context,file_path
936742a1-4201-461b-a9de-46c798a0f70d," Program Name: Business Administration – Finance
Code: B130
Credential: Ontario College Advanced Diploma
Duration: 3 years (6 semesters)
Starting Months: January, September
Domestic Tuition: $4,771.00 *
International Tuition: $17,455.00 **
Location: St. James Campus
Program Description: Provides students with specialized knowledge and skills to work in the financial services sector.
Upon completion of this program, students will be able to help clients take steps to achieve their life goals through an integrated approach to the management of all their financial affairs.

* Domestic tuition is for Canadian citizens or permanent residents.
** International tuition is for students requiring a study permit.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
03d9b7a7-f65a-4786-b759-d76962994334," The Centre for Business programs at George Brown College is part of the School of Accounting and Finance, offering diplomas, advanced diplomas, and degree programs in Accounting & Finance, HR, Management, and Marketing that have been accredited by the Accreditation Council for Business Schools and Programs (ACBSP). The specific program mentioned, B130, has a graduation rate of 83% in the 2020-21 academic year with a graduate satisfaction rate of 83%. The program offers opportunities for work experience in Business Administration – Finance with Work Experience (program code B150). Graduates of this program may pursue careers as financial advisors/planners, financial services representatives, and customer service representatives. The college's finance programs focus on Financial Management, Investment Management, Retirement Planning, Tax Planning, Insurance and Risk Management, and Estate Planning to help clients manage their financial affairs effectively.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
e29c0370-2eac-488c-b177-0bc4e79ffd62," The Business Administration – Finance advanced diploma program offered at George Brown College prepares students for careers in financial advisory roles such as financial advisor/planner, financial services representative, investment advisor, and customer service representative. Graduates may be eligible for advanced standing in the Honours Bachelor of Commerce (Financial Services) program at George Brown.

Related credentials or certifications that graduates may pursue in the financial services sector include:
- Qualified Associate Financial Planner (QAFP®) designation through FP Canada
- Certified Financial Planner (CFP®) designation through FP Canada
- Canadian Securities Course (CSC) obtained through the Canadian Securities Institute
- Life License Qualification Program (LLQP) obtained through Oliver’s Learning or another approved provider

To graduate from the B130 program, students need to complete a total of 39 courses: 35 mandatory courses, 1 Business Elective, and 3 General Education Electives for the Financial Services track; or 34 mandatory courses, 2 Business Electives, and 3 General Education Electives for the Financial Planning track. The mandatory courses for the first four semesters are common to all students.

For more information on eligibility for advanced standing in the Honours Bachelor of Commerce (Financial Services) program or future study options, please contact:
- Katherine Friesen: kfriesen@georgebrown.ca
- Tracey Britt: tbritt1@georgebrown.ca
- Carolyn Fallis: cfallis@georgebrown.ca",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
04a6f433-beaf-49a1-b98d-7d2acecac1b0," Extracted Information:

1. Students can choose their specialization option between Financial Services or Financial Planning at the end of semester 4.
2. Students may be required to take certain courses based on placement test results before progressing to other courses. For example, students may need to take COMM 1000 (Introduction to College Communication) and MATH 1027 (Business Math with Remediation), but these courses do not count toward the 39 courses required for graduation.
3. Students must complete three General Education courses chosen from at least two of the following categories: Social Sciences (GSSC), Arts and Humanities (GHUM), or Science and Technology (GSCI).
4. Students are required to make up any failed or dropped courses before they are eligible to graduate, which can be taken during the day or in the evening through Continuing Education. Students must ensure that continuing education courses are equivalent to what is taught in the full-time program.
5. Courses offered in each semester and their respective prerequisites:
   - Semester 1: BUS 1038, COMM 2000, ECON 1032, FIN 1003, CMMK 1087, MARK 1020, MATH 1191
   - Semester 2: ACCT 1001, COMM 1034, COMP 1010, FIN 1011, PSY 1129
   - Semester 3: BUS 1056. Students are also required to select one General Education Elective.

There is no explicit mention of the name of the college or program offered in the text.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
1376e085-2651-48ae-9443-317628b51a5b," The text provided is a list of courses and their prerequisites for various semesters in a Financial Services or Financial Planning specialization program. Here's the extracted information:

1. Financial Services Specialization (Semester 4):
   - Courses: BUS 1056, Business Presentation Skills; COMM 1007, FIN 1035, Retirement Planning; FIN 1011; FIN 2061, Canadian Investments I; FIN 2035, Consumer Behaviours & Financial Needs; MARK 1020; LAW 1011, Business and Family Law; STAT 1010, Quantitative Methods 1; MATH 1191.
   - Prerequisites: NONE for some courses.

2. Financial Services Specialization (Semester 5):
   - Courses: ACCT 2028, Taxation I; FIN 2062, Canadian Investments II; FIN 2003, Money Management and Software; FIN 2052, Post Retirement & Estate Planning; FIN 1011; FIN 2063, Insurance in Financial Planning; STS 1037, Career Planning & Development.
   - Prerequisites: NONE for some courses.

3. Financial Planning Specialization (Semester 5):
   - Courses: FIN 2054, Advanced Topic in Financial Planning; FIN 2052, COMP 1115, Business Computer Applications II; COMP 1010, FIN 1034, Customer Service.
   - Prerequisites: FIN 2052 and COMP 1010 for FIN 2054.

4. Financial Planning Specialization (Semester 6):
   - Courses: BUS 1040, Project Management; BUS 1041, Small Business Management; BUS 1038, FIN 1033, Advertising & Promotion; MARK 1020; FIN 3007, Financial Technology; FIN 2033, Introduction to Bank Financial Management; FIN 1003.
   - Prerequisites: NONE for some courses.

5. Business Elective (Financial Planning Specialization, Semester 5): Select One.
6. Business Elective (Financial Planning Specialization, Semester 6): Select One.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
a5206728-286c-44a5-8a89-b81b4a915802," The text provides a list of courses offered by George Brown College under various specializations like Financial Services and Financial Planning. Here's an extract of factual information from the text:

1. BUS 1040 - Project Management, no prerequisite
2. BUS 1041 - Small Business Management, no prerequisite
3. FIN 2008 - Advanced Financial Planning & Ethics, no prerequisite
4. MARK 2028 - Marketing Financial Services, no prerequisite
5. Select Two Business Electives (specific courses not mentioned)
6. COMM 1127 - The Business Media in Canada, no prerequisite
7. COMP 1113 - Principles of E-Business, prerequisites: MICROECON 1031 or MICROECON 1032 or MICROECON 1034 and HRM 1008
8. HRM 2021 - Compensation, no prerequisite
9. MARK 2053 - Negotiation Skills, no prerequisite
10. ECON 1021 - Environmental Economics, prerequisites: MICROECON 1031 or MICROECON 1032 or MICROECON 1034
11. BUS 1067 - Field Education, by application only (contact the Centre for Business Office)
12. MGMT 1035 - Global Trade Assessment, no prerequisite
13. HRM 2027 - Coaching for Effective Performance Management, prerequisite: HRM 1008
14. MGMT 3008 - International Trade Finance, no prerequisite
15. STAT 2011 - Quantitative Methods II, no prerequisite
16. BUS 3015 - Applied Business Planning, prerequisites: ACCT 1001, MATH 1021, HRM 1008, and MARK 1020
17. COMM 1114 - Business Research & Report Writing, prerequisite: COMM 1034
18. CMMK 1156 - Talking Business, prerequisite: COMM 1034
19. Articulation Agreement with several colleges/institutions (no specific details provided)",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
f2ced79a-5ffe-43ab-81db-e5e83c646914," The George Brown College offers a finance program with the following learning outcomes for graduates:
- Co-ordinate the processing and maintaining of financial records in compliance with relevant policies, procedures and regulations for individuals and/or organizations.
- Co-ordinate the preparation and presentation of financial information in compliance with relevant legislation and regulations for individuals and/or organizations.
- Analyze financial reports using financial mathematics and statistics for individuals and/or organizations.
- Develop and evaluate a financial plan to meet individuals’ and/or organizations’ needs and objectives.
- Develop, implement, evaluate and coordinate marketing strategies to promote financial products and services and enhance customer service.
- Develop, implement and evaluate strategies to establish and maintain professional networking and business relationships in the finance sector.
- Analyze and evaluate the impact of economic variables, legislation, ethics, technology, and the environment on individuals’ and/or organizations’ operations within a Canadian context.
- Develop, implement, and evaluate ongoing strategies for personal and professional development, highlighting ethics, values, and standards in the finance sector.
- Coordinate the planning, implementation, management, and evaluation of team projects using project management principles.

The tuition fees for the first two semesters of the program starting in Fall 2022 are:
- Domestic students: $4,771.00 *
- International students: $17,455.00 **

Fees are subject to change for programs starting in Fall 2023 and later dates. The program covers the curriculum required to prepare for industry-credentialing exams such as Canadian Securities Course I and II (CSC I and CSC II), Qualified Associate Financial Planner (QAFP®) Exam, and Certified Financial Planner® (CFP®) Exam.

A degree requirement is being introduced to be eligible to become a CFP Professional; visit the FP Canada website for more info if you wish to pursue that certification.

* Amounts listed are the total of tuition, materials, student service and ancillary fees for the first two semesters.
** Amounts listed are the total of tuition, materials, student service and ancillary fees for the first two semesters starting in Fall 2023.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
740ae5d1-f4c2-4112-a40a-f033ab318364," The text provides information about various programs offered at George Brown College, specifically the FP Professional program and the Life License Qualification Program (LLQP). Here are the key factual points extracted from the text:

* FP Canada website for more info on FP Professional program.
* LLQP training course required for this program.
* Provincial examination is a part of the LLQP program.
* Exam fees are additional costs and can be found on FP Canada, Canadian Securities Institute, Oliver's Learning, or another approved provider websites.
* OSAP funding is available for this program if applicants meet eligibility criteria.
* Ontario Secondary School Diploma or equivalent required.
* Grade 12 English (C or U) and grade 11 math (C, M or U), or grade 12 (C or U) in English and math are the minimum academic requirements.
* Mature students may take Admissions Assessment for English and math or upgrade to achieve required credits.
* George Brown College transfer guide available for college and university credit exemptions.
* Proficiency in English communications is necessary for success in the program.
* International students should visit International Admissions page for country-specific requirements.
* Domestic students apply through Ontario Colleges, international students apply through George Brown College Online Application System.

Therefore, the extracted information would look like this:

```json
{
  ""program"": [""FP Professional"", ""Life License Qualification Program (LLQP)""],
  ""websites"": [""FP Canada"", ""Canadian Securities Institute"", ""Oliver's Learning""],
  ""exam_fees"": [""FP Canada"", ""Canadian Securities Institute"", ""Oliver's Learning"", ""Financial Services Regulatory Authority of Ontario""],
  ""osap_funding"": true,
  ""academic_requirements"": {
    ""Ontario_Secondary_School_Diploma"": true,
    ""grade_12_English"": [""C"", ""U""],
    ""grade_11_math"": [""C"", ""M"", ""U""],
    ""grade_12_English"": [""C"", ""U""],
    ""mature_students"": {
      ""assessment"": true,
      ""english"": true,
      ""math"": true
    }
  },
  ""exemptions"": {
    ""college_university_credits"": true,
    ""transfer_guide"": ""Available""
  },
  ""language_proficiency"": true,
  ""international_students"": {
    ""requirements"": [""International Admissions page""],
    ""apply"": [""George Brown College Online Application System""]
  },
  ""domestic_students"": {
    ""apply"": [""Ontario Colleges""]
  }
}
```",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
35dbeb3b-dbef-4c7e-aa88-ef5ac79d5b94," EXTRACTED INFORMATION:

* George Brown College Online Application System
* Contact Us
* Domestic Student Admissions: admissions@georgebrown.ca, Admissions section
* International Student Admissions: contact international recruitment representatives through virtual meetings or inquiries, International Contact Us page
* Fees and Financial Information: FinAid@georgebrown.ca, Financial Aid section
* Entry Advising: make an appointment to see an Entry Advisor, frequently asked questions
* Centre for Business: business@georgebrown.ca, (416) 415-5000 ext. 2160
* Business Administration – Finance (B130/B150): Tracey Britt (tbritt1@georgebrown.ca), Carolyn Fallis (cfallis@georgebrown.ca), Sam Levy (Sam.Levy@georgebrown.ca)
* International student recruitment: booking a virtual meeting or submitting an inquiry, International Contact Us page
* Visit Our Campus: School of Accounting and Finance, classes take place at the college campus (specific location unspecified in text)",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
bdd761b5-3866-494c-8bb9-53c70f16cec2," Programs offered: Financial Planning (Postgraduate) (B407), Business Administration – Finance (with work experience) (B150), Business – Accounting (B103)
Campuses: St. James Campus, predominantly at 200 King St. E., and 290 Adelaide St. E., Toronto, Ontario, Canada
Campus tours: Offered regularly, sign up for a campus tour today! or book campus tour
Social media channels: Centre for Business on Instagram and LinkedIn
Related programs website: Visit and discover life in our campus (no specific URL provided)
Contact information: Book info session, Sign up to receive tailored resources, Email not provided but form must be filled with First Name, Last Name, Email, Domestic or International, Country.
I agree to be sent email communications from George Brown College. I understand I can unsubscribe at any time.",scraped_pages/programpages2023/Business Administration – Finance Program B130 | George Brown College2023.txt
