Id,Context,file_path
1705987912719142000," Program Name: Business Administration – Marketing
Code: B158
Credential: Ontario College Advanced Diploma
Method of Study: Full-time
Duration: 3 years (6 semesters in-class, 2 semesters work experience)
Starting Months: January, September
Domestic Tuition: $4,531.00 *
International Tuition: $17,455.00 **
Centre: Business
School: Marketing
Location: St. James Campus
Experiential Learning: Work Experience (Co-op or Internship) Required
Fall 2023 Delivery: Semester 1, 2, 3, 4, 5, 6: On Campus
Winter 2024 Delivery: Semester 1, 2, 3, 4, 5, 6: On Campus

* Domestic tuition fee for the given program.
** International tuition fee for the given program.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719145000," The three-year advanced diploma in Business Administration – Marketing offers students additional opportunities for advanced hands-on learning, including digital marketing courses, international marketing courses, marketing research courses, and marketing strategy courses. Students can also expand their horizons with additional business electives. This program enables students to develop integrated marketing communication strategies, conduct primary and secondary market research, establish effective working relationships, evaluate the viability of marketing products in international markets, formulate marketing plans, and integrate digital marketing into a marketing plan. George Brown College collaborates with industry partners to align curriculum to industry needs, provide hands-on learning through class projects, offer field education opportunities, and enable students to make industry contacts and build their networks. Students can participate in extracurricurricular activities such as the Ontario Colleges Marketing Competition, Vanier BDC Case Challenge, Enactus George Brown, speed mentoring event, and Great Canadian Sales Competition. The program is offered with work experience, and students without work experience should apply to B108 instead. George Brown College's Centre for Business programs have earned international recognition from the Accreditation Council for Business Schools and Programs (ACBSP).",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719146000," George Brown College has earned international accreditation from the Accreditation Council for Business Schools and Programs (ACBSP) for 14 business programs across Schools of Accounting & Finance, HR, Management, and Marketing. The college is one of only two in Ontario to have received this recognition.

The Centre for Business students are required to bring their own laptops due to the Bring Your Own Device (BYOD) initiative. Open access computers and equipment borrowing on a short-term basis are available at the Library Learning Commons. For more information, contact business@georgebrown.ca.

This program requires students to complete two semesters of work experience to graduate, which can be co-op (paid) or internship (unpaid). George Brown works with employers and industry partners to identify work experience opportunities, while students are also encouraged to pursue self-directed experiences.

George Brown Marketing students have access to membership in the Canadian Marketing Association (CMA) and the Interactive Advertising Bureau (IAB), included in their tuition fees:

Canadian Marketing Association (CMA): Membership includes live and online events with free or reduced member pricing, professional development opportunities, tools, resources, and guides for members only, networking opportunities, and access to CMA NXT.

Interactive Advertising Bureau (IAB): Membership includes student volunteer opportunities for marquee events, members-only webinars and podcasts, and original Canadian digital marketing research.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719148000," The text provides information on the opportunities and offerings of a marketing program at a college. Here are some factual extracts from the text:

1. Networking opportunities for marquee events
2. Members only webinars and podcasts
3. Original Canadian digital marketing research
4. Globally accepted digital ad standards
5. Standardized courses, certification, and custom workshops
6. Career & Postgraduate Study Opportunities
7. Graduates from the program are prepared for careers in various business sectors such as advertising agencies, marketing consulting firms, telecommunication and media, digital marketing, retailers, banks and other financial institutions, government, not-for-profit and small businesses.
8. Graduates have found employment as account manager, digital marketing coordinator, brand coordinator, digital brand ambassador, sales associate, customer service representative, and financial service representative.
9. To graduate from the B158 program, students need to complete 39 courses: 31 mandatory courses, 5 business electives, 3 general education electives, and 2 work experience terms.
10. Work Experience can be co-op, internship, simulation, consulting or research projects.
11. Students may be required to take COMM 1000 (Introduction to College Communication) or MATH 1027 (Business Math with Remediation) before progressing to other courses but these do not count towards the 39 courses required for graduation.
12. Students must complete three General Education courses chosen from at least two of the following categories: Social Sciences, Arts and Humanities or Science and Technology.
13. Students are required to make up any failed or dropped courses before they are eligible to graduate.
14. Continuing Education courses may be taken to make up failed or dropped courses but students should check with the business office staff to ensure that these courses are equivalent to what is taught in the program.
15. International students are not eligible for optional co-op arrangements.

Therefore, the extracted information includes details about networking opportunities, webinars and podcasts, research, career options, courses required for graduation, potential prerequisite courses, general education requirements, and a note about international student eligibility for co-op arrangements.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719149000," The text provides information about the Continuing Education courses offered by the college for the academic year 2023-2024. The courses are organized into four semesters, and each semester has a list of codes, courses, and their respective prerequisites.

Here is the extracted information:

1. Academic year: 2023-2024
2. Semesters: Four (Semester 1, Semester 2, Semester 3, Semester 4)
3. Semester 1: Courses - BUS 1038, COMM 2000, COMP 1010, MARK 1020, MARK 1046, MATH 1008; Prerequisites - NONE
4. Semester 2: Courses - ACCT 1036, COMM 1034, COMP 1115, MARK 2049, CMMK 1087, MATH 1131, Select One General Education Elective; Prerequisites - NONE for some courses, others have specific prerequisites mentioned
5. Semester 3: Courses - CMMK 2034, COMM 1034, ECON 1034, MARK 1055, MARK 2007, MATH 1131, BUS 1000, Select One General Education Elective; Prerequisites - NONE for some courses, others have specific prerequisites mentioned
6. Semester 4: Courses - MARK 1002, MARK 2033, MARK 2049, BUS 1056, COMM 1007, PSY 1129, MARK 2065, MARK 2069; Prerequisites - Specific courses have prerequisites mentioned
7. Work Experience Prep Course (BUS 1000): Mandatory only for students taking the Work Experience Option (B158); Prerequisites - COMM 1007 and a minimum GPA of 3.0
8. General Education Electives: Students are required to select one elective in each semester, except for Semester 3 where they can choose two.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719150000," Extracted Information:

The text provides information about various marketing courses offered in Semesters 5, 6, and business electives for Business Administration Marketing. Here are the facts and entities extracted from the text:

1. Marking Periods: MARK 2069, MARK 2049, MARK 2054, MARK 2033, MARK 2020, MARK 2079, MARK 3017, MARK 3029
2. Semesters: SEMESTER 5, SEMESTER 6
3. Courses: Consumer Behaviour for Marketing, Advertising and Media Campaign Development (IMC 2), International Marketing, Digital Marketing II, Strategic Marketing Management, Business Research & Report Writing, PR and Corporate Communications, The Business Media in Canada, Talking Business, Applied Marketing Research, Case Based Approach to Marketing Strategies, Negotiation Skills, Marketing Financial Services, Retail Marketing, Advanced Sales Skills, Retail Management, Shopper Research
4. Pre-requisites: NONE, MARK 2033, MARK 2063, ACCT 2031, STAT 1012, Marker Completion of Semester 3, 3.0 GPA, by interview only
5. Business Electives: None specified in the text, but listed as options for students to select
6. General Education Electives: Electives
7. Program Learning Outcomes: Develop a marketing plan that will meet the needs or goals of a business or organization. Develop an integrated marketing communication plan for marketing of a product, concept, good, or service based on an identified market need or target. Determine strategies for the development of new and/or modified marketing concepts, products, goods, and/or services.

The text also mentions some pre-requisites for certain courses, but they are not explicitly stated as facts or entities, so they have not been included in this extracted information. Additionally, there are no emails or names mentioned in the text.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719151000," The text discusses various marketing strategies and skills taught in a college program. These include:

1. Developing new and modified marketing concepts, products, goods, and services
2. Determining efficient placement/distribution strategies
3. Analyzing impact of different marketing strategies on finances, ROI, and business goals
4. Conducting market research
5. Delivering sales presentations or pitches
6. Maintaining and growing working relationships
7. Enhancing professional growth through learning and development
8. Identifying new career opportunities
9. Applying organizational policies and practices
10. Adhering to business ethics and corporate social responsibility

The text also mentions the tuition costs for domestic and international students for the first two semesters of a program starting in Fall 2022, with fees subject to change for later dates. It notes that the program includes two work experience semesters, each with an additional fee of $500.

EXTRACTED INFORMATION:
- Marketing strategies and skills taught in college program
- Developing new concepts, products, goods, services
- Efficient placement/distribution strategies
- Analyzing marketing strategy impact on finances, ROI, business goals
- Conducting market research
- Delivering sales presentations or pitches
- Maintaining and growing working relationships
- Enhancing professional growth
- Identifying new career opportunities
- Applying organizational policies and practices
- Adhering to business ethics and corporate social responsibility
- Tuition costs for domestic ($4,531.00) and international students ($17,455.00) for first two semesters of a program starting in Fall 2022
- Program includes two work experience semesters, each with an additional fee of $500.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719152000," * The international fees and related costs for students can be found on the International Fees and Related Costs page.
* Financial assistance for this program is approved for OSAP funding for applicants who meet OSAP eligibility criteria.
* Applicants need an Ontario Secondary School Diploma or equivalent, with a grade 12 English (C or U) and either a grade 11 math (C, M or U) or grade 12 (C or U).
* Mature students may apply without an OSSD but may need to take the Admissions Assessment for English and math or upgrade their grades.
* Course exemptions are available based on college and university credits.
* English proficiency is required for success in the program.
* International students should visit the International Admissions page for country-specific admission requirements.
* Domestic students should apply through Ontario Colleges, while international students should apply through the George Brown College Online Application System.
* Information sessions are held regularly and can be signed up for on the website.
* For inquiries about domestic admission requirements or the admissions process, contact the Admissions Office at admissions@georgebrown.ca or visit the Admissions section.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719152000," For international student admissions, contact the international recruitment representatives by booking a virtual meeting or submitting an inquiry through the International Contact Us page. The Financial Aid Office can be contacted at FinAid@georgebrown.ca or visited for inquiries about OSAP, Bursaries, Scholarships, and other financial matters. To speak with an Entry Advisor for advice on program options, make an appointment and review frequently asked questions.

For inquiries related to the Business Administration Marketing program, contact Lori Futterer at lfuttere@georgebrown.ca (Program Co-ordinator) or John Peco at john.peco@georgebrown.ca (Chair, School of Marketing). The program is offered out of the Centre for Business and classes usually take place at the St. James Campus, mainly at 200 King St. E., and 290 Adelaide St. E., Toronto, ON, Canada. Campus tours are available, and you can sign up to receive tailored resources to make your application process easier.

International students are encouraged to contact international recruitment representatives by country of origin for specific inquiries. Financial aid information can be found on the Financial Aid section, and general inquiries about the Centre for Business can be sent to business@georgebrown.ca or made by phone at (416) 415-5000 ext. 2160.

Connect with the Centre for Business on Instagram and LinkedIn for more information, and explore related programs like Marketing Management – Digital Media (Postgraduate). Sign up for a campus tour to learn more about life in the campus and book resources to make your application process smoother.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
1705987912719153000," To sign up and learn more about George Brown College's options, programs, and life, one must provide a First Name, Last Name, Email address, and indicate whether they are Domestic or International. The user is required to have JavaScript enabled to use the form and has given consent to receive email communications from George Brown College.",scraped_pages/programpages2023/Business Administration – Marketing Program (with work experience) B158 | George Brown College2023.txt
