Id,Context,file_path
1705971358411379000," The Centre for Business at George Brown College is seeking non-full-time/contract faculty for the 2022-2023 academic year to teach in various areas including Interior Design. Applicants should send their cover letter and resume to cfbacademics@georgebrown.ca. Most courses are scheduled daytime (8 a.m.-6 p.m. Monday to Friday), with some offerings in the evening (6 p.m.-9 p.m.) and weekend (Saturdays, 9 a.m.-4 p.m.). Applications will be retained for approximately six months. George Brown College is committed to accommodating applicants with disabilities throughout the hiring process.

Interested candidates for Interior Design teaching positions should submit their cover letter, resume, and digital portfolio to Viz Saraby at viz.saraby@georgebrown.ca, referencing the position they are applying for in the subject line. The College is committed to accommodating applicants with disabilities and will work with them throughout the hiring process in accordance with the Accessibility for Ontarians with Disabilities Act (AODA). Teaching positions are available at Casa Loma Campus, 146 Kendal Ave, Toronto, and possibly online.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411380000," George Brown College is a leading provider of apprenticeship and skilled trades training in Ontario. They offer essential in-school apprenticeship training and several post-secondary trades-related programs. Their facilities are located in Toronto, specifically at 146 Kendal Ave, and are easily accessible by public transit. The learning labs have industry-standard facilities and equipment.

There is a teaching opportunity available for the Congenital Communication Strategies and Intervenor Principles Course in the Deafblind & Intervenor Studies Certificate Program. This course is taught online, twice per week for 2 hours per class for a total of 4 hours per week, from July 3 to August 18, 2023. Interested applicants must have a diploma or certificate in the Deafblind & Intervenor Studies Program and additional post-secondary education. Professional experience working directly with deafblind children is required.

To apply for the teaching position, applicants should send their resume and cover letter to Dr. Zeenat Janmohamed at zjanmoha@georgebrown.ca by a deadline not specified in the text. George Brown College accommodates applicants with disabilities throughout the hiring process.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411380000," The School of Design at George Brown College is seeking qualified candidates for part-time teaching assignments in the following areas:
- Candidates must have at least 5 years of relevant industry experience as well as teaching experience, college level preferred.
- A Bachelor's or Master's degree is preferred.
- To apply, applicants should send their cover letter, CV, and other relevant documentation to Ana Rita Morais (AnaRita.Morais@georgebrown.ca), Chair, School of Design.
- The deadline for applications is May 16, 2023, by 5:00 pm.
- George Brown College is dedicated to employment equity and encourages applications from people of all genders, persons with disabilities, racial/visible minorities and indigenous peoples.
- The college is committed to accommodating applicants with disabilities throughout the hiring process, in accordance with the Accessibility for Ontarians with Disabilities Act (AODA).
- All courses offered by the School of Design are scheduled daytime (8:00 am – 6:00 pm time slot Monday to Friday).

The School of Health Services Management at George Brown College is seeking applications for part-time teaching positions in the following areas:
- Candidates must have at least five (5) years of relevant healthcare experience and a diploma or Bachelor’s degree in a Health Science or related discipline.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411380000," George Brown College is seeking applications for part-time teaching positions in the following programs and schools:
1. Practical Nursing Program, Centre for Health Sciences, Sally Horsfall Eaton School of Nursing, Waterfront campus.
   - Qualifications: Relevant healthcare experience and a diploma or Bachelor’s degree in a Health Science or related discipline. Prior experience in an educational setting preferred.
   - To Apply: Send cover letter, resume, and other relevant documentation to Denise Devlin-Li, Associate Dean, denise.devlin-li@georgebrown.ca
2. School of Hospitality and Tourism Management
   - To Apply: Send cover letter and resume via email to Signe Sohrbeck at SSohrbeck@georgebrown.ca

Commonalities:
- Part-time teaching positions
- Courses offered during the day (8:00 am – 6:00 pm Monday to Friday)
- George Brown College is committed to accommodating applicants with disabilities in accordance with AODA.
- Only considered applicants will be contacted.
- Applications will be retained for approximately six months.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411380000," Title: Administrative Event Coordinator
Campus Location(s): All Campuses (Hybrid) and Casa Loma, St. James, Waterfront
Effective Dates: Immediately to May 2024 (George Brown College), January 2024 to April 2024 (Casa Loma)
Hours of Work: Up to 24 hours per week (George Brown College), depending on the schedule provided (Casa Loma)
Hourly Rates: $22.34 per hour (George Brown College), $15.66/hr to $19.68/hr (Casa Loma; note: student and professional rates will differ)
Position: Temporary 6-month contract at George Brown College, temporary engagement at Casa Loma
Qualifications: Not specified in the text
Application Process: Submit resume and cover letter to Theasha Ellis, Theasha.ellis@georgebrown.ca, with the subject line ""Administrative Event Coordinator""
Additional Information: George Brown College is committed to creating and sustaining an equitable and inclusive learning and working environment; accommodations for applicants with disabilities are available throughout the hiring process.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411381000," Job Title: Class assistant
Key Duties: Notetaking, scribing, reading, learning support, mobility assistance
Qualifications: Interested applicants are invited to submit their resume and cover letter to Mary Anne Balatero at mbalatero@georgebrown.ca
Campus Location: 230 Richmond St. E. Toronto, ON M5A 1P4 (Hybrid)
Effective Date: Immediately
Hours of Work: 24 hours per week
Hourly Rate: $27.34 per hour
Contract Duration: 6-month temporary contract

The college is seeking a Class assistant to provide one-on-one support to students with disabilities in the classroom. The successful candidate will provide notetaking, scribing, reading, learning support, and mobility assistance for students. Interested applicants should submit their resume and cover letter to Mary Anne Balatero at mbalatero@georgebrown.ca

The job location is at George Brown College, 230 Richmond St. E. Toronto, ON M5A 1P4 in a hybrid format. The position is a temporary 6-month contract with an immediate start date and a hourly rate of $27.34 per hour. The college is committed to accommodating applicants with disabilities throughout the hiring process.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411381000," The text describes two different job positions at George Brown College. The first position is for a Data Analyst in the Community Partnerships Office. The primary objective of this role is to extract insights from past data, identify trends, and provide recommendations for process improvement. The position requires communication with both internal and external stakeholders and may occasionally involve local travel and evening work. To apply, applicants should email their resume and cover letter to Ranjit Singh at ranjit.singh@georgebrown.ca with the subject line ""Data Analyst."" George Brown College is committed to accommodating applicants with disabilities.

The second position is for a Daycare Worker in one of George Brown College's 12 child care centres located in the Greater Toronto Area. Duties include assisting in the supervision of children and following the daily program activities. Required qualifications are a certificate in Early Learning, a clear Vulnerable Police Records Check, health assessment and immunization as required by the Ministry of Education, a Cardiopulmonary Resuscitation (CPR) certificate, and First Aid Certificate. Practical experience in the related field is preferred. The rate of pay is $18.40 per hour, plus 4% in lieu of benefits and 4% in lieu of vacation. To apply, applicants should email their cover letter and resume to Carol Thorpe at cthorpe@georgebrown.ca with the subject line ""Daycare Worker."" George Brown College is dedicated to employment equity and encourages applications from people of all genders, persons with disabilities, racial/visible minorities, and indigenous peoples.

Therefore, the extracted information includes:
- The job positions are for a Data Analyst and a Daycare Worker at George Brown College.
- The Data Analyst position is in the Community Partnerships Office and requires communication with internal and external stakeholders.
- The Data Analyst position involves extracting insights from past data, identifying trends, and providing recommendations for process improvement.
- The Data Analyst position may occasionally require local travel and evening work.
- To apply for the Data Analyst position, applicants should email their resume and cover letter to Ranjit Singh at ranjit.singh@georgebrown.ca with the subject line ""Data Analyst.""
- George Brown College is committed to accommodating applicants with disabilities for the Data Analyst position.
- The Daycare Worker position involves assisting in the supervision of children and following the daily program activities.
- Required qualifications for the Daycare Worker position include a certificate in Early Learning, a clear Vulnerable Police Records Check, health assessment and immunization as required by the Ministry of Education, a Cardiopulmonary Resuscitation (CPR) certificate, and First Aid Certificate.
- Practical experience in the related field is preferred for the Daycare Worker position.
- The rate of pay for the Daycare Worker position is $18.40 per hour, plus 4% in lieu of benefits and 4% in lieu of vacation.
- To apply for the Daycare Worker position, applicants should email their cover letter and resume to Carol Thorpe at cthorpe@georgebrown.ca with the subject line ""Daycare Worker.""
- George Brown College is dedicated to employment equity and encourages applications from people of all genders, persons with disabilities, racial/visible minorities, and indigenous peoples for both positions.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411381000," The Accessible Learning Services department at George Brown College is seeking applications for part-time Computerized Notetakers. This position requires a laptop (as no equipment is provided by the college), and a vehicle for travel between GTA campuses. Interested applicants are invited to submit their resume and cover letter via email to Dila Rustamova at drustamova1@georgebrown.ca. The college is committed to accommodating applicants with disabilities throughout the hiring process, as per the Accessibility for Ontarians with Disabilities Act (AODA).

The greater need for Computerized Notetakers is currently in the following GTA college locations: George Brown, Seneca, Sheridan, Humber, and Centennial. The hourly rate for this position is $34 per hour, and the work schedule can be up to 24 hours per week.

Applicants are encouraged from Indigenous, Black, racialized people, visible minorities, 2SLGBTQIA+ persons, all genders, and persons with disabilities. For applicants without a typing speed, there are several online typing speed tests, and results should be sent to the email address above as a screenshot or picture attachment.

For applicants interested in Construction and Trades and Computers and Information Technology programs, resumes can be emailed to Goldie Ghoncheh at gghonche@georgebrown.ca for potential teaching opportunities. The college is committed to creating and sustaining an equitable and inclusive learning and working environment.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411381000," Program areas for which applicants can email resumes and their corresponding contact emails at George Brown College are as follows:

1. Valeria Ivanova (VIvanova@georgebrown.ca) - For unspecified program areas
2. Olena Gubych (Olena.Gubych@georgebrown.ca) - For unspecified program areas
3. Kristine Exil (Kristine.Exil@georgebrown.ca) - For unspecified program areas
4. The Centre for Continuous Learning - Hiring qualified practicing Registered Nurses as part-time instructors for the following specialties: Acute care, Community Care, Cardiology, or Complex Continuing Care. Interested applicants should submit their resume to Pat Marten-Daniel, Chair, Con-ed Nursing Programs, at pmarten@georgebrown.ca
5. Fashion and Creative Arts - Welcomes resume submissions from qualified applicants for the following fields: Fashion, Jewellery, Interior Decorating, Teaching Classical Yoga. Qualified applicants must have formal training as well as a minimum of 5 years' professional experience in the respective field. Candidates with teaching, training, and course development experience, including online teaching using known Learning Management Systems are preferred.

Applicants for some programs should hold a current license/certificate in their trade and have a minimum of five years experience in the field. Additionally, they must be experienced teachers/trainers.

George Brown College is committed to accommodating applicants with disabilities throughout the hiring process in accordance with the Accessibility for Ontarians with Disabilities Act (AODA). The Hiring Manager responsible for the recruitment for each position will work with applicants requesting accommodation at any stage of the hiring process.

Only those applicants who are being considered for an interview will be contacted.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
1705971358411381000," George Brown College
Commitment to accommodating applicants with disabilities (in accordance with the Accessibility for Ontarians with Disabilities Act (AODA))
Hiring Manager contact details: 416-415-2000, TTY: 1-877-515-5559, ask.george@georgebrown.ca
Website notice: Information subject to change without notice, not a representation or warranty, students responsible for verifying fee requirements.
Contact information for application updates and college news: Sign Up Now.
Land acknowledgment available for learning.

No specific program information was found in the text.",scraped_pages/otherpages/Temporary and Contract Opportunities at George Brown College | George Brown College.txt
